,tweets,len,ID,Date,Source,Likes,RTs
137,"Best wishes to my valued Cabinet colleague @nstomar Ji. A hardworking and diligent leader, he’s been doing exceptio… https://t.co/wSEhIHYflZ",140,1.13864E+18,12-06-19 3:09,Twitter for iPhone,25982,2813
138,भद्रासन शरीर को दृढ़ रखता है और मस्तिष्क को स्थिर करता है। आइए जानते हैं इस आसन के और कितने सारे फायदे हैं।… https://t.co/iA18p6mo4u,132,1.13827E+18,11-06-19 2:28,Twitter Media Studio,51712,9159
139,Had an extensive interaction with Secretaries to the Government of India. Discussed governance related issues inclu… https://t.co/wyCM6jVtTx,140,1.13812E+18,10-06-19 16:19,Twitter for iPhone,28373,4214
140,"Zyesht Ashtami hund chu tohe saarni Mubarak! Lassiv te phalliv. 

Greetings to all my Kashmiri Pandit sisters and b… https://t.co/JPJeFXiRJG",140,1.13803E+18,10-06-19 10:23,Twitter for iPhone,48190,7423
141,Girish Karnad will be remembered for his versatile acting across all mediums. He also spoke passionately on causes… https://t.co/e2nCClXr60,139,1.13795E+18,10-06-19 5:04,Twitter for iPhone,59939,6861
142,"Ustrasana is wonderful for your health. 

Practising this Asana regularly will strengthen the back, shoulders and i… https://t.co/YpZS44kRVQ",140,1.13792E+18,10-06-19 3:16,Twitter Media Studio,27971,6005
143,Sharing some glimpses from Tirumala. https://t.co/IfZ0NIADRB,60,1.13776E+18,09-06-19 16:21,Twitter for iPhone,38239,5303
144,Sheela Gautam Ji will be remembered for her monumental service and efforts to make the BJP stronger. She served her… https://t.co/1EqTHs7mcX,140,1.13775E+18,09-06-19 15:57,Twitter for iPhone,26912,3187
145,"Feeling extremely blessed after praying at the Sri Vekateswara Swamy Temple in Tirumala, Andhra Pradesh. https://t.co/rJc4IqUIw1",128,1.13774E+18,09-06-19 15:10,Twitter for iPhone,104259,13307
146,Addressing a public meeting in Tirupati. Watch. https://t.co/6kHU35PFiH,71,1.13769E+18,09-06-19 12:16,Periscope,18550,3724
147,"I had a short but immensely fruitful Sri Lanka visit. 

Sri Lanka has a special place in our hearts. 

I assure my… https://t.co/9c53Xa8HnY",139,1.13766E+18,09-06-19 9:59,Twitter for iPhone,27165,3736
148,Had fruitful discussions with Prime Minister Ranil Wickremesinghe. Assured India's full support to further strength… https://t.co/XYkO14i3bj,140,1.13766E+18,09-06-19 9:52,Twitter for iPhone,13998,2160
149,Addressing the Indian community in Colombo. Watch. https://t.co/IUxLCIIRB5,74,1.13765E+18,09-06-19 9:33,Periscope,15255,3229
150,"Had an extensive meeting with the Leader of Opposition, Mr. Mahinda Rajapaksa. 

We discussed the need for close co… https://t.co/HsCedo6KHh",140,1.13765E+18,09-06-19 9:24,Twitter for iPhone,10717,1815
151,"Met President @MaithripalaS, our second meeting in 10 days. 

President Sirisena and I agreed that terrorism is a j… https://t.co/tNRmWb9BzG",140,1.13765E+18,09-06-19 9:06,Twitter for iPhone,12111,2082
152,"I am confident Sri Lanka will rise again. 

Cowardly acts of terror cannot defeat the spirit of Sri Lanka. 

India… https://t.co/lTlV2hnuz1",139,1.13761E+18,09-06-19 6:46,Twitter for iPhone,24374,3750
153,"Started the Sri Lanka visit by paying my respect at one of the sites of the horrific Easter Sunday Attack, St. Anth… https://t.co/QkggtxTCKP",140,1.13761E+18,09-06-19 6:44,Twitter for iPhone,41606,6079
154,"Happy to be back in Sri Lanka, my third visit to this beautiful island in four years. Share the warmth shown by the… https://t.co/1i6uy8yaUa",140,1.1376E+18,09-06-19 6:03,Twitter for iPhone,22338,3148
155,"Dear citizens of the Republic of Maldives,

I am humbled by the affection I have received in you wonderful nation.… https://t.co/W564u5LVOW",139,1.13757E+18,09-06-19 3:50,Twitter for iPhone,18313,2991
156,Mi dhathuruge sababun dhe gaumuge gulhumah ithuru kuri erumeh libigendhaane muhimmu ethah kameh ninmijje. Adhi dhe… https://t.co/iMhZ5m45ld,139,1.13757E+18,09-06-19 3:46,Twitter for iPhone,27542,2674
157,"Dhivehiraajjeyge lobuvethi rayyithun,

Dhivehiraajjein libunu loibaai, dhivehin behettevi gaaikamah shukuruverivan.… https://t.co/PWGaAuxJXU",140,1.13757E+18,09-06-19 3:46,Twitter for iPhone,33862,3345
158,"Terrorism is a major challenge the world faces. 

State sponsorship of terror is an issue we will have to deal with… https://t.co/REilQhva80",140,1.13755E+18,09-06-19 2:33,Twitter Media Studio,31710,6470
159,"We cherish the strong historical and cultural ties between India and the Republic of Maldives.

India is proud to s… https://t.co/64T8up0iXN",140,1.13755E+18,09-06-19 2:33,Twitter Media Studio,12218,2266
160,"The @mvpeoplesmajlis is not merely brick and mortar.

It represents the hopes and aspirations of the people of Mald… https://t.co/ZI3vTPcgWo",140,1.13755E+18,09-06-19 2:32,Twitter Media Studio,9521,1849
161,"Do you practice Padahastasana?

If not, know more about it and the numerous advantages of this Asana. 

#YogaDay2019 https://t.co/tPdSgTVmZ0",140,1.13755E+18,09-06-19 2:31,Twitter Media Studio,17194,4200
162,"Humbled to receive The Most Honourable Order of the Distinguished Rule of Nishan Izzuddeen. 

I dedicate this award… https://t.co/fVdgJ1wOXy",140,1.13742E+18,08-06-19 17:59,Twitter for iPhone,32131,4605
163,"Happy to have met you, Vice President @FaisalNasym.

Our talks will add strength to ties between India and the Repu… https://t.co/WqzKsWB1qy",140,1.13741E+18,08-06-19 17:34,Twitter Web Client,16118,2249
164,"I thank members of the @mvpeoplesmajlis for being a part of today's programme. 

My speech covered aspects of bilat… https://t.co/dV7QbeMVBl",140,1.13741E+18,08-06-19 17:08,Twitter Web Client,12189,2118
165,Former President @maumoonagayoom is an extraordinary statesman who has served the Republic of Maldives with great d… https://t.co/OW0PZNpYuB,140,1.1374E+18,08-06-19 17:00,Twitter Web Client,9704,1725
166,Mr. @MohamedNasheed has always been a strong votary of robust relations between India and the Republic of Maldives.… https://t.co/xTad3v3IFZ,140,1.1374E+18,08-06-19 16:58,Twitter Web Client,10446,1900
167,"Had an excellent meeting with President @ibusolih. 

During our talks, we reviewed the full range of relations betw… https://t.co/nhrQUDjJXn",140,1.1374E+18,08-06-19 16:57,Twitter Web Client,7967,1594
168,Adhi alhugandumenge dhe gaumuge rayyithun medhugai igthisaadhee adhi sagaafee gulhun badhahikureveyne goiythakaamed… https://t.co/Nk9pPttqhB,140,1.1374E+18,08-06-19 16:53,Twitter Web Client,27837,2572
169,Raees @ibusolih aa eku binaakuranivi bahdhaluvumeh beyhvunu. Mi bahdhaluvumugai India aa Dhivehiraajje aa dhemedhu… https://t.co/TpBBp8lSUJ,139,1.1374E+18,08-06-19 16:53,Twitter Web Client,37159,3524
170,Honoured to address @mvpeoplesmajlis. Watch my address. https://t.co/0cEhKQk7PJ,79,1.13736E+18,08-06-19 14:01,Periscope,16864,3685
171,"Connected by cricket! 

My friend, President @ibusolih is an ardent cricket fan, so I presented him a cricket bat t… https://t.co/Gzu3b13hpT",140,1.13734E+18,08-06-19 12:29,Twitter for iPhone,88168,9884
172,"Reached the Republic of Maldives. 

This visit indicates the importance India attaches to strong ties with the Repu… https://t.co/6gzq2OEVwo",140,1.13732E+18,08-06-19 11:08,Twitter for iPhone,20988,3303
173,"Dhivehiraajje ah aadhevijje. Mi dhathuru, alhuganduge dhevana dhauruge furathama dhathuru dhahkuvaidheny India ah D… https://t.co/8clwzsPKX8",140,1.13732E+18,08-06-19 11:07,Twitter for iPhone,26400,3981
174,"The 2019 Lok Sabha elections marked a victory for positivity and a resounding rejection of negativity. 

With this… https://t.co/XK5USRU2od",139,1.13727E+18,08-06-19 8:00,Twitter Media Studio,19342,3295
175,"I come to Kerala with a deep sense of gratitude to the people. 

Yes, our Party did not win a seat here but I will… https://t.co/hTeSYc3uCL",139,1.13727E+18,08-06-19 7:57,Twitter for iPhone,36751,5847
176,Speaking in Guruvayur. Watch. https://t.co/evfCpP7Tht,53,1.13724E+18,08-06-19 6:25,Periscope,17545,3612
177,A blessed moment from the Guruvayur Temple. https://t.co/MgBLNM3IHJ,67,1.13724E+18,08-06-19 5:57,Twitter for iPhone,43928,5472
178,The Guruvayur Temple is divine and magnificent. Prayed at this iconic Temple for the progress and prosperity of Ind… https://t.co/KlOWsTxDCr,140,1.13723E+18,08-06-19 5:38,Twitter for iPhone,59617,9036
179,ഗുരുവായൂര്‍ ക്ഷേത്രം ദിവ്യവും പ്രൗഢഗംഭീരവുമാണ്. ഇന്ത്യയുടെ പുരോഗതിക്കും സമൃദ്ധിക്കും വേണ്ടി ചരിത്രപ്രസിദ്ധമായ ഈ ക്… https://t.co/ocGtPoRANq,139,1.13723E+18,08-06-19 5:33,Twitter for iPhone,44541,6469
180,"Stronger back, better blood circulation and more…

Know why practising Ardha Chakrasana is helpful. #YogaDay2019 https://t.co/qbXAaflWus",136,1.13719E+18,08-06-19 3:07,Twitter Media Studio,30841,6340
181,"The people of India stand firmly with the people of Sri Lanka, who suffered great agony and destruction in the wake… https://t.co/taKMuKZg1x",140,1.13696E+18,07-06-19 11:35,Twitter Web Client,42006,4195
182,I thank President @ibusolih for inviting me to the Republic of Maldives. I also had the opportunity to be a part of… https://t.co/up0ZkHNZ5T,140,1.13696E+18,07-06-19 11:35,Twitter Web Client,42344,3935
183,I would be visiting the Maldives and Sri Lanka on 8th and 9th June. These visits indicate the importance we attach… https://t.co/I9H2hdbkSb,139,1.13696E+18,07-06-19 11:35,Twitter Web Client,69244,7469
184,वृक्षासन हमारे शरीर और मस्तिष्क के लिए कितना फायदेमंद है? आइए देखते हैं इस वीडियो में... #YogaDay2019 https://t.co/QmDlf97JVc,125,1.13683E+18,07-06-19 2:39,Twitter Media Studio,58055,10875
185,"Deeply pained by the demise of Rajyogini Sarla Didi Ji, associated with the Brahma Kumaris family. She embodied har… https://t.co/RszQFBnq1q",140,1.1366E+18,06-06-19 11:43,Twitter Web Client,46330,5693
186,"देश के महान सपूत और वीर योद्धा महाराणा प्रताप को उनकी जयंती पर शत-शत नमन। उनकी जीवन-गाथा साहस, शौर्य, स्वाभिमान और… https://t.co/KN0jAlEyNA",139,1.13648E+18,06-06-19 3:53,Twitter for iPhone,111622,16686
187,"Doing Tadasana properly would enable you to practice many other Asanas with ease.

Know more about this Asana and i… https://t.co/gfc6u5wse4",140,1.13646E+18,06-06-19 2:26,Twitter Media Studio,43019,8666
188,Anguished by the passing away of Uttarakhand’s Finance Minister Shri Prakash Pant. His organisational skills helped… https://t.co/mHSTWXtmGC,140,1.13628E+18,05-06-19 14:36,Twitter for iPhone,39681,5054
189,"As #TeamIndia begins it’s #CWC19 journey today, best wishes to the entire Team. 

May this tournament witness good… https://t.co/yddgy4JxyZ",139,1.13621E+18,05-06-19 10:00,Twitter Web Client,139176,19136
190,Padma Shri Dinyar Contractor was special because he spread lots of happiness. His versatile acting brought smiles o… https://t.co/KYAv9MkRRl,140,1.13615E+18,05-06-19 6:06,Twitter for iPhone,34747,4046
191,"On 21st June, we will mark #YogaDay2019. 

I urge you all to make Yoga an integral part of your life and also inspi… https://t.co/KB8MOFYZJ5",140,1.13611E+18,05-06-19 3:15,Twitter Media Studio,47697,10195
192,"Greetings to Uttar Pradesh’s dynamic Chief Minister, @myogiadityanath Ji on his birthday. Yogi Ji has done commenda… https://t.co/APDIzD8tWv",140,1.13611E+18,05-06-19 3:03,Twitter for iPhone,78703,10969
193,"माता भूमिः पुत्रोऽहं पृथिव्याः। 

Our Planet and Environment is something we all cherish greatly. Today on… https://t.co/hE664Ux4ym",131,1.1361E+18,05-06-19 2:57,Twitter Media Studio,39322,8927
194,Have a blessed Id-ul-Fitr. https://t.co/71R9GMW3Tf,50,1.1361E+18,05-06-19 2:49,Twitter for iPhone,82669,10599
195,"Greetings to my sisters and brothers of Andhra Pradesh. From science to sports, education to enterprise, AP’s contr… https://t.co/pD7z8me3mh",140,1.13503E+18,02-06-19 3:37,Twitter for iPhone,83181,7903
196,"On Telangana’s Statehood Day, my best wishes to the people of this wonderful state. Telangana is known for its hard… https://t.co/AkjYlsDnR4",140,1.13503E+18,02-06-19 3:36,Twitter for iPhone,61297,6599
197,Thank you @PMBhutan for accepting our invitation to grace the Swearing-in Ceremony. Bhutan is India's trusted frien… https://t.co/mmbD12W1wN,140,1.1345E+18,31-05-19 16:41,Twitter for iPhone,73590,6620
198,"Thank you President Md Abdul Hamid, for gracing our Swearing-in Ceremony. 

Our talks today were extensive and prod… https://t.co/elY68o0Usl",140,1.1345E+18,31-05-19 16:40,Twitter for iPhone,33631,3507
199,"Had a very warm and productive meeting with PM @kpsharmaoli. 

Thank you for your gracious presence at the Swearing… https://t.co/1EhfZkfS6O",140,1.1345E+18,31-05-19 16:38,Twitter for iPhone,32987,3591
200,"People first, people always. 

Glad that path-breaking decisions were taken in the Cabinet, the first in this tenur… https://t.co/vjzfhSIS88",140,1.13447E+18,31-05-19 14:31,Twitter Web Client,53800,11281
201,"Our Government’s first decision dedicated to those who protect India! 

Major changes approved in PM’s Scholarship… https://t.co/ugAcGWqS03",139,1.13443E+18,31-05-19 12:12,Twitter Media Studio,113549,19216
202,Heartfelt thanks to Prime Minister Pravind Jugnauth for gracing the Swearing-in Ceremony. Your presence is testimon… https://t.co/3QcoL72JbD,140,1.1344E+18,31-05-19 10:14,Twitter Web Client,47485,5139
203,Thank you President @MaithripalaS for gracing the Swearing-in Ceremony. I look forward to further strengtheing Indi… https://t.co/EjJ7kuX1qC,140,1.1344E+18,31-05-19 10:08,Twitter Web Client,31514,3629
204,"Held extensive deliberations with the President of the Kyrgyz Republic, Mr. Sooronbay Jeenbekov. Our talks covered… https://t.co/8t6OxLLPhH",139,1.13416E+18,30-05-19 17:55,Twitter for iPhone,46799,6019
205,"Here are some more pictures from the swearing-in ceremony. Grateful for everyone’s blessings. 

The occasion was ma… https://t.co/f78Bd5sjQ2",140,1.13414E+18,30-05-19 16:59,Twitter for iPhone,87673,12319
206,Congratulations to all those who took oath today. This team is a blend of youthful energy and administrative experi… https://t.co/2Q9Ou9JYqP,140,1.13414E+18,30-05-19 16:57,Twitter for iPhone,131129,17679
207,Honoured to serve India! Watch the oath taking ceremony. https://t.co/GW6u0AfmTl,80,1.13409E+18,30-05-19 13:27,Periscope,105559,24915
208,"On Goa’s Statehood Day, my greetings to the people of Goa. Goa epitomises harmony, brotherhood and progressive valu… https://t.co/qYsPVySc1Y",140,1.13402E+18,30-05-19 8:55,Twitter Web Client,31947,4111
209,"Greetings to the Chief Minister of Puducherry, Shri @VNarayanasami on his birthday. I pray for his long and healthy life.",121,1.13402E+18,30-05-19 8:54,Twitter Web Client,29353,2695
210,Congratulations to @ysjagan on taking oath as Andhra Pradesh’s Chief Minister. I assure full cooperation from the C… https://t.co/RKlv5OEENK,140,1.13402E+18,30-05-19 8:53,Twitter Web Client,73785,8195
211,"India is proud of all those brave men and women martyred in the line of duty. 

Paid tributes to our brave soldiers… https://t.co/9ug19teTEy",140,1.13394E+18,30-05-19 3:51,Twitter for iPhone,57622,9247
212,"We remember beloved Atal Ji every single moment.  

He would have been very happy to see BJP get such a great oppor… https://t.co/ofWnfoaxRh",140,1.13394E+18,30-05-19 3:45,Twitter for iPhone,91150,13544
213,"Paid tributes to respected Bapu at Rajghat. 

This year, we mark the 150th Jayanti of Bapu. May this special occasi… https://t.co/Mhu2m2S7im",140,1.13394E+18,30-05-19 3:41,Twitter for iPhone,42715,6040
